id,image_url,latitude,longitude,place_name,category
39,https://drive.google.com/uc?export=download&id=1TZYtWBEVWs07b89b-uPHAVauuR04YuDX,-21.98334429189769,-47.88286487336477,bco1.jpg,Centro
40,https://drive.google.com/uc?export=download&id=1qfqsDZ6pF8gij1DOJI3DgC13ZDaHHUC6,-21.98334429189769,-47.88286487336477,bco2.jpg,Centro
41,https://drive.google.com/uc?export=download&id=1FXVzZY68KVm44HjW2l-zX6YbLILRjiVY-21.983337552022153,-47.883076026174045,,bco3.jpg,Centro
42,https://drive.google.com/uc?export=download&id=1WVHpK46v8cNqKzxpaiWYzcCfWpOhQc8p,-21.98251511417839,-47.879772092243826,bio.jpg,Centro
43,https://drive.google.com/uc?export=download&id=1pYFLQTnh7z47m7tEZhdJkoBqJNScNBG2,-21.98394794747344,-47.88222668246787,descida_ru.jpg,Centro
44,https://drive.google.com/uc?export=download&id=1CGHHnwfy2wOwVrTMNvUCb5pZM7tagVTS,-21.98428894744956,-47.88229136467694,escadaria_ru.jpg,Centro
45,https://drive.google.com/uc?export=download&id=13KQr31g9zGyqArg5xjvqJJacxf2gm_n1,-21.982478015122705,-47.881293273738315,ludogs.jpg,Centro
46,https://drive.google.com/uc?export=download&id=1SPplxNSY49H4EHfr6RzBOTGz_LuDTwYM,-21.982509549447773,-47.8805749514515,ponto_dema.jpg,Centro
47,https://drive.google.com/uc?export=download&id=1GyEGVPJmrjHcRISSxatkvGzpJPEB-E2T,-21.985229783145925,-47.88241669101105,ru_bancos.jpg,Centro
48,https://drive.google.com/uc?export=download&id=15J3gnZoWIdjSf5Frf3MD36zHddgIf5og,-21.984809729494874,-47.88231836465806,ru.jpg,Centro
